right_ascension,declination,reference_frequency,reference_intensity,spectral_index
2.9600387902202128,0.18280813133552312,26666666.666666668,1419.39990234375,-0.46786195039749146
2.9632723063007207,0.14309762009274934,26666666.666666668,1363.09619140625,-0.46393394470214844
2.975137179073415,0.10503843107292665,26666666.666666668,1339.5521240234375,-0.4557555615901947
2.994982585178016,0.07045045693056669,26666666.666666668,1350.993896484375,-0.45499029755592346
3.0218420823455197,0.04098927456759894,26666666.666666668,1368.7977294921875,-0.4534159302711487
3.0544481792243614,0.018078144687950055,26666666.666666668,1385.4884033203125,-0.45181265473365784
3.091258979044176,0.002838618236401362,26666666.666666668,1393.2977294921875,-0.44921407103538513
3.20869716436584,0.008607122416700003,26666666.666666668,1469.19873046875,-0.44313767552375793
3.243845350639642,0.027372643780080707,26666666.666666668,1506.7606201171875,-0.4411744177341461
3.274072321063471,0.05335289260550968,26666666.666666668,1511.978271484375,-0.43999582529067993
3.2979534292715678,0.08528377699113748,26666666.666666668,1461.51708984375,-0.4420435130596161
3.3143527941294324,0.12163020909270446,26666666.666666668,1402.3470458984375,-0.4458642303943634
3.3224425570927236,0.16065536986241413,26666666.666666668,1477.187744140625,-0.4460614323616028
3.321717423326043,0.20048745380209534,26666666.666666668,1536.77685546875,-0.4456005096435547
3.3120195399454953,0.2391855170124926,26666666.666666668,1634.14404296875,-0.4428927004337311
3.293581380484257,0.27481055308002184,26666666.666666668,1769.745849609375,-0.4406348466873169
3.2670816462646473,0.30550937274531204,26666666.666666668,1924.6734619140625,-0.4604214131832123
3.2336939094709867,0.3296159084097645,26666666.666666668,1949.3709716796875,-0.4609822928905487
3.195095401003986,0.34576678804356187,26666666.666666668,1884.4915771484375,-0.462009072303772
3.158262660131166,0.3783859938451844,26666666.666666668,1958.4664306640625,-0.4638758897781372
3.115442116607718,0.37746588460044167,26666666.666666668,1784.6668701171875,-0.44675785303115845
